Road ID,Length,Capacity,Vehicle Count,Congestion Factor
9108,208.691,125,0,0
9107,414.397,248,0,0
9106,200.524,120,0,0
9105,165.605,66,0,0
9104,251.191,150,0,0
9103,279.659,167,0,0
9102,212.198,127,0,0
9101,270.187,162,0,0
9100,211.74,127,0,0
9099,196.209,78,0,0
9098,288.737,173,0,0
9097,168.015,67,0,0
9096,267.507,160,0,0
9095,172.63,69,0,0
9094,196.469,78,0,0
9093,222.002,133,0,0
9092,221.923,133,0,0
9091,179.694,71,0,0
9090,196.736,78,0,0
9089,193.879,77,0,0
9088,140.684,56,0,0
9087,168.372,67,0,0
9086,181.135,72,0,0
9085,165.303,66,0,0
9084,168.181,67,0,0
9083,154.311,61,0,0
9082,204.475,122,0,0
9081,186.968,74,0,0
9080,332.952,199,0,0
9079,227.903,136,0,0
9078,140.064,56,0,0
9077,261.094,156,0,0
9076,200.325,120,0,0
9075,158.449,63,0,0
9074,180.945,72,0,0
9073,252.976,151,0,0
9072,285.24,171,0,0
9071,150.097,60,0,0
9070,257.738,154,0,0
9069,237.447,142,0,0
9068,219.228,131,0,0
9067,206.886,124,0,0
9066,289.928,173,0,0
9065,182.88,73,0,0
9064,185.607,74,0,0
9063,216.317,129,0,0
9062,153.405,61,0,0
9061,185.648,74,0,0
9060,189.264,75,0,0
9059,162.61,65,0,0
9058,271.33,162,0,0
9057,302.185,181,0,0
9056,399.861,239,0,0
9055,164.235,65,0,0
9054,124.004,49,0,0
9053,160.702,64,0,0
9052,327.391,196,0,0
9051,188,75,0,0
9050,244.806,146,0,0
9049,142.664,57,0,0
9048,173.589,69,0,0
9047,207.473,124,0,0
9046,244.624,146,0,0
9045,377.118,226,0,0
9044,126.301,50,0,0
9043,353.055,211,0,0
9042,240.133,144,0,0
9041,237.565,142,0,0
9040,154.26,61,0,0
9039,204.267,122,0,0
9038,159.806,63,0,0
9037,150.881,60,0,0
9036,223.45,134,0,0
9035,224.544,134,0,0
9034,268.425,161,0,0
9033,250.17,150,0,0
9032,252.66,151,0,0
9031,199.424,79,0,0
9030,135.248,54,0,0
9029,258.503,155,0,0
9028,161.988,64,0,0
9027,153.47,61,0,0
9026,176.963,70,0,0
9025,202.475,121,0,0
9024,233.446,140,0,0
9023,125.172,50,0,0
9022,192.151,76,0,0
9021,125.634,50,0,0
9020,126.507,50,0,0
9019,174.201,69,0,0
9018,179.36,71,0,0
9017,146.014,58,0,0
9016,141.605,56,0,0
9015,176.46,70,0,0
9014,271.266,162,0,0
9013,247.073,148,0,0
9012,149.405,59,0,0
9011,146.154,58,0,0
9010,233.863,140,0,0
9009,218.888,131,0,0
9008,144.734,57,0,0
9007,141.676,56,0,0
9006,229.445,137,0,0
9005,138,55,0,0
9004,217.002,130,0,0
9003,140.911,56,0,0
9002,124.016,49,0,0
9001,236.685,142,0,0
9000,179.338,71,0,0
8999,124.908,49,0,0
8998,248.212,148,0,0
8997,234.787,140,0,0
8996,189.275,75,0,0
8995,185.973,74,0,0
8994,296.184,177,0,0
8993,197.327,78,0,0
8992,151.159,60,0,0
8991,231.353,138,0,0
8990,258.588,155,0,0
8989,140.207,56,0,0
8988,271.184,162,0,0
8987,205.798,123,0,0
8986,203.342,122,0,0
8985,135.595,54,0,0
8984,301.841,181,0,0
8983,180.701,72,0,0
8982,167.323,66,0,0
8981,428.753,257,0,0
8980,252.105,151,0,0
8979,405.998,243,0,0
8978,238.55,143,0,0
8977,202.97,121,0,0
8976,289.166,173,0,0
8975,230.209,138,0,0
8974,128.725,51,0,0
8973,179.471,71,0,0
8972,215.697,129,0,0
8971,136.693,54,0,0
8970,139.589,55,0,0
8969,198.879,79,0,0
8968,177.8,71,0,0
8967,205.197,123,0,0
8966,163.233,65,0,0
8965,155.438,62,0,0
8964,191.262,76,0,0
8963,145.801,58,0,0
8962,186.304,74,0,0
8961,149.215,59,0,0
8960,167.505,67,0,0
8959,131.488,52,0,0
8958,387.683,232,0,0
8957,266.008,159,0,0
8956,129.468,51,0,0
8955,199.06,79,0,0
8954,131.046,52,0,0
8953,196.003,78,0,0
8952,202.237,121,0,0
8951,317.63,190,0,0
8950,131.712,52,0,0
8949,171.4,68,0,0
8948,149.054,59,0,0
8947,207.793,124,0,0
8946,393.449,236,0,0
8945,220.912,132,0,0
8944,224.018,134,0,0
8943,158.256,63,0,0
8942,249.163,149,0,0
8941,281.945,169,0,0
8940,315.636,189,0,0
8939,232.312,139,0,0
8938,200.192,120,0,0
8937,286.531,171,0,0
8936,177.882,71,0,0
8935,375.926,225,0,0
8934,298.412,179,0,0
8933,258.519,155,0,0
8932,197.102,78,0,0
8931,172.662,69,0,0
8930,229.297,137,0,0
8929,231.64,138,0,0
8928,123.907,49,0,0
8927,296,177,0,0
8926,171.397,68,0,0
8925,226.738,136,0,0
8924,234.034,140,0,0
8923,286.923,172,0,0
8922,148.408,59,0,0
8921,197.77,79,0,0
8920,228.079,136,0,0
8919,149.265,59,0,0
8918,162.086,64,0,0
8917,127.016,50,0,0
8916,124.92,49,0,0
8915,170.845,68,0,0
8914,283.019,169,0,0
8913,148.499,59,0,0
8912,215.112,129,0,0
8911,212.511,127,0,0
8910,164.575,65,0,0
8909,176.026,70,0,0
8908,138.232,55,0,0
8907,165.027,66,0,0
8906,184.383,73,0,0
8905,131.137,52,0,0
8904,126.147,50,0,0
8903,378.022,226,0,0
8902,196.217,78,0,0
8901,349.468,209,0,0
8900,161.533,64,0,0
8899,259.208,155,0,0
8898,149.513,59,0,0
8897,250.2,150,0,0
8896,281.064,168,0,0
8895,138.539,55,0,0
8894,237.065,142,0,0
8893,192.837,77,0,0
8892,214.979,128,0,0
8891,303.645,182,0,0
8890,251.002,150,0,0
8889,253.002,151,0,0
8888,129.553,51,0,0
8887,191.003,76,0,0
8886,222.83,133,0,0
8885,201.308,120,0,0
8884,200.145,120,0,0
8883,188.096,75,0,0
8882,154.777,61,0,0
8881,249.018,149,0,0
8880,132.061,52,0,0
8879,187.385,74,0,0
8878,146.455,58,0,0
8877,127.566,51,0,0
8876,235.951,141,0,0
8875,133.06,53,0,0
8874,256.189,153,0,0
8873,273.3,163,0,0
8872,172.409,68,0,0
8871,178.734,71,0,0
8870,173.876,69,0,0
8869,232.312,139,0,0
8868,232.019,139,0,0
8867,138.159,55,0,0
8866,215.058,129,0,0
8865,247.524,148,0,0
8864,228.044,136,0,0
8863,165.097,66,0,0
8862,189.381,75,0,0
8861,244.049,146,0,0
8860,166.373,66,0,0
8859,150.217,60,0,0
8858,134.201,53,0,0
8857,233.122,139,0,0
8856,158.673,63,0,0
8855,210.642,126,0,0
8854,129.85,51,0,0
8853,150.615,60,0,0
8852,190.539,76,0,0
8851,142.773,57,0,0
8850,252.982,151,0,0
8849,211.227,126,0,0
8848,228.011,136,0,0
8847,215.353,129,0,0
8846,258.805,155,0,0
8845,218.762,131,0,0
8844,279.689,167,0,0
8843,148.125,59,0,0
8842,138.636,55,0,0
8841,167.057,66,0,0
8840,234.691,140,0,0
8839,226.753,136,0,0
8838,208.626,125,0,0
8837,132.015,52,0,0
8836,193.776,77,0,0
8835,185.607,74,0,0
8834,269.943,161,0,0
8833,194.077,77,0,0
8832,162.754,65,0,0
8831,141.322,56,0,0
8830,260.346,156,0,0
8829,294.98,176,0,0
8828,137.244,54,0,0
8827,157.892,63,0,0
8826,730.003,438,0,0
8825,154.693,61,0,0
8824,209.697,125,0,0
8823,127.883,51,0,0
8822,361.365,216,0,0
8821,197,78,0,0
8820,230.02,138,0,0
8819,226.808,136,0,0
8818,235.553,141,0,0
8817,237.548,142,0,0
8816,187.92,75,0,0
8815,325.65,195,0,0
8814,230.825,138,0,0
8813,161.471,64,0,0
8812,174.413,69,0,0
8811,213.378,128,0,0
8810,202.41,121,0,0
8809,405.123,243,0,0
8808,173.072,69,0,0
8807,138.279,55,0,0
8806,237.413,142,0,0
8805,125.196,50,0,0
8804,657.158,394,0,0
8803,160.462,64,0,0
8802,261.811,157,0,0
8801,339.478,203,0,0
8800,1934,1160,0,0
8799,274.774,164,0,0
8798,206.119,123,0,0
8797,191.003,76,0,0
8796,416.019,249,0,0
8795,910.141,546,0,0
8794,411.575,246,0,0
8793,142.941,57,0,0
8792,290.396,174,0,0
8791,139.176,55,0,0
8790,275.98,165,0,0
8789,192.128,76,0,0
8788,228.11,136,0,0
8787,458.625,275,0,0
8786,262.155,157,0,0
8785,220.783,132,0,0
8784,177.725,71,0,0
8783,140.584,56,0,0
8782,216.28,129,0,0
8781,128.016,51,0,0
8780,302.007,181,0,0
8779,166.244,66,0,0
8778,215.188,129,0,0
8777,187.8,75,0,0
8776,169.307,67,0,0
8775,219.92,131,0,0
8774,132.458,52,0,0
8773,131.244,52,0,0
8772,206.349,123,0,0
8771,237.008,142,0,0
8770,150.373,60,0,0
8769,296.366,177,0,0
8768,182.148,72,0,0
8767,178.877,71,0,0
8766,149.215,59,0,0
8765,195.533,78,0,0
8764,141.227,56,0,0
8763,194.813,77,0,0
8762,123.406,49,0,0
8761,138.773,55,0,0
8760,153.551,61,0,0
8759,146.492,58,0,0
8758,132.654,53,0,0
8757,142.443,56,0,0
8756,166.715,66,0,0
8755,195.489,78,0,0
8754,137.186,54,0,0
8753,198.204,79,0,0
8752,493.171,295,0,0
8751,241.537,144,0,0
8750,289.665,173,0,0
8749,193.039,77,0,0
8748,199.612,79,0,0
8747,153.47,61,0,0
8746,176.045,70,0,0
8745,468.087,280,0,0
8744,333.038,199,0,0
8743,236.618,141,0,0
8742,127.816,51,0,0
8741,183.883,73,0,0
8740,135.989,54,0,0
8739,165.747,66,0,0
8738,342.958,205,0,0
8737,125.706,50,0,0
8736,181,72,0,0
8735,283.591,170,0,0
8734,146.209,58,0,0
8733,127.581,51,0,0
8732,160.312,64,0,0
8731,202.082,121,0,0
8730,142.046,56,0,0
8729,125.936,50,0,0
8728,142.088,56,0,0
8727,262.551,157,0,0
8726,349.047,209,0,0
8725,608.067,364,0,0
8724,291.342,174,0,0
8723,229.87,137,0,0
8722,162.997,65,0,0
8721,605.1,363,0,0
8720,1776.01,1065,0,0
8719,1171.01,702,0,0
8718,215.956,129,0,0
8717,418.078,250,0,0
8716,206.62,123,0,0
8715,157.035,62,0,0
8714,205.061,123,0,0
8713,652.69,391,0,0
8712,191.802,76,0,0
8711,212.25,127,0,0
8710,235.417,141,0,0
8709,520.024,312,0,0
8708,1244,746,0,0
8707,194.489,77,0,0
8706,220.871,132,0,0
8705,246.759,148,0,0
8704,254.892,152,0,0
8703,150.443,60,0,0
8702,225.96,135,0,0
8701,194.743,77,0,0
8700,317.448,190,0,0
8699,162.003,64,0,0
8698,235.274,141,0,0
8697,186.553,74,0,0
8696,208.837,125,0,0
8695,228.09,136,0,0
8694,173.159,69,0,0
8693,131.137,52,0,0
8692,399.284,239,0,0
8691,1026.67,616,0,0
8690,176.4,70,0,0
8689,363.902,218,0,0
8688,723.464,434,0,0
8687,459.657,275,0,0
8686,264.093,158,0,0
8685,36.8462,7,0,0
8684,80.5,16,0,0
8683,36.8462,7,0,0
8682,80.5,16,0,0
8681,36.8462,7,0,0
8680,36.8462,7,0,0
8679,80.5,16,0,0
8678,80.5,16,0,0
8677,36.8462,7,0,0
8676,36.8462,7,0,0
8675,36.8462,7,0,0
8674,80.5,16,0,0
8673,36.8462,7,0,0
8672,80.5,16,0,0
8671,36.8462,7,0,0
8670,36.8462,7,0,0
8669,80.5,16,0,0
8668,80.5,16,0,0
8667,36.8462,7,0,0
8666,80.5,16,0,0
8665,36.8462,7,0,0
8664,80.5,16,0,0
8663,36.8462,7,0,0
8662,80.5,16,0,0
8661,80.5,16,0,0
8660,80.5,16,0,0
8659,36.8462,7,0,0
8658,80.5,16,0,0
8657,36.8462,7,0,0
8656,80.5,16,0,0
8655,36.8462,7,0,0
8654,80.5,16,0,0
8653,80.5,16,0,0
8652,36.8462,7,0,0
8651,80.5,16,0,0
8650,80.5,16,0,0
8649,36.8462,7,0,0
8648,80.5,16,0,0
8647,36.8462,7,0,0
8646,36.8462,7,0,0
8645,80.5,16,0,0
8644,80.5,16,0,0
8643,36.8462,7,0,0
8642,80.5,16,0,0
8641,36.8462,7,0,0
8640,80.5,16,0,0
8639,36.8462,7,0,0
8638,80.5,16,0,0
8637,36.8462,7,0,0
8636,80.5,16,0,0
8635,36.8462,7,0,0
8634,80.5,16,0,0
8633,36.8462,7,0,0
8632,80.5,16,0,0
8631,36.8462,7,0,0
8630,80.5,16,0,0
8629,36.8462,7,0,0
8628,36.8462,7,0,0
8627,36.8462,7,0,0
8626,80.5,16,0,0
8625,36.8462,7,0,0
8624,36.8462,7,0,0
8623,80.5,16,0,0
8622,36.8462,7,0,0
8621,80.5,16,0,0
8620,80.5,16,0,0
8619,36.8462,7,0,0
8618,80.5,16,0,0
8617,36.8462,7,0,0
8616,36.8462,7,0,0
8615,80.5,16,0,0
8614,36.8462,7,0,0
8613,80.5,16,0,0
8612,36.8462,7,0,0
8611,80.5,16,0,0
8610,36.8462,7,0,0
8609,80.5,16,0,0
8608,36.8462,7,0,0
8607,80.5,16,0,0
8606,36.8462,7,0,0
8605,80.5,16,0,0
8604,80.5,16,0,0
8603,80.5,16,0,0
8602,36.8462,7,0,0
8601,80.5,16,0,0
8600,36.8462,7,0,0
8599,80.5,16,0,0
8598,36.8462,7,0,0
8597,80.5,16,0,0
8596,80.5,16,0,0
8595,80.5,16,0,0
8594,80.5,16,0,0
8593,36.8462,7,0,0
8592,36.8462,7,0,0
8591,80.5,16,0,0
8590,36.8462,7,0,0
8589,80.5,16,0,0
8588,36.8462,7,0,0
8587,36.8462,7,0,0
8586,80.5,16,0,0
8585,80.5,16,0,0
8584,36.8462,7,0,0
8583,80.5,16,0,0
8582,36.8462,7,0,0
8581,80.5,16,0,0
8580,36.8462,7,0,0
8579,80.5,16,0,0
8578,36.8462,7,0,0
8577,36.8462,7,0,0
8576,36.8462,7,0,0
8575,80.5,16,0,0
8574,36.8462,7,0,0
8573,36.8462,7,0,0
8572,80.5,16,0,0
8571,80.5,16,0,0
8570,36.8462,7,0,0
8569,80.5,16,0,0
8568,80.5,16,0,0
8567,36.8462,7,0,0
8566,36.8462,7,0,0
8565,80.5,16,0,0
8564,36.8462,7,0,0
8563,80.5,16,0,0
8562,36.8462,7,0,0
8561,36.8462,7,0,0
8560,80.5,16,0,0
8559,36.8462,7,0,0
8558,36.8462,7,0,0
8557,80.5,16,0,0
8556,36.8462,7,0,0
8555,36.8462,7,0,0
8554,80.5,16,0,0
8553,36.8462,7,0,0
8552,36.8462,7,0,0
8551,80.5,16,0,0
8550,36.8462,7,0,0
8549,80.5,16,0,0
8548,80.5,16,0,0
8547,80.5,16,0,0
8546,80.5,16,0,0
8545,80.5,16,0,0
8544,80.5,16,0,0
8543,36.8462,7,0,0
8542,80.5,16,0,0
8541,36.8462,7,0,0
8540,80.5,16,0,0
8539,80.5,16,0,0
8538,80.5,16,0,0
8537,36.8462,7,0,0
8536,36.8462,7,0,0
8535,36.8462,7,0,0
8534,80.5,16,0,0
8533,36.8462,7,0,0
8532,80.5,16,0,0
8531,36.8462,7,0,0
8530,80.5,16,0,0
8529,36.8462,7,0,0
8528,80.5,16,0,0
8527,80.5,16,0,0
8526,36.8462,7,0,0
8525,80.5,16,0,0
8524,80.5,16,0,0
8523,36.8462,7,0,0
8522,80.5,16,0,0
8521,80.5,16,0,0
8520,36.8462,7,0,0
8519,36.8462,7,0,0
8518,36.8462,7,0,0
8517,80.5,16,0,0
8516,80.5,16,0,0
8515,80.5,16,0,0
8514,36.8462,7,0,0
8513,80.5,16,0,0
8512,36.8462,7,0,0
8511,36.8462,7,0,0
8510,80.5,16,0,0
8509,36.8462,7,0,0
8508,36.8462,7,0,0
8507,80.5,16,0,0
8506,80.5,16,0,0
8505,80.5,16,0,0
8504,36.8462,7,0,0
8503,80.5,16,0,0
8502,36.8462,7,0,0
8501,36.8462,7,0,0
8500,80.5,16,0,0
8499,80.5,16,0,0
8498,36.8462,7,0,0
8497,80.5,16,0,0
8496,80.5,16,0,0
8495,36.8462,7,0,0
8494,36.8462,7,0,0
8493,36.8462,7,0,0
8492,36.8462,7,0,0
8491,36.8462,7,0,0
8490,36.8462,7,0,0
8489,36.8462,7,0,0
8488,36.8462,7,0,0
8487,36.8462,7,0,0
8486,27.6389,5,0,0
8485,27.6389,5,0,0
8484,27.6389,5,0,0
8483,35.2857,7,0,0
8482,27.6389,5,0,0
8481,35.2857,7,0,0
8480,35.2857,7,0,0
8479,35.2857,7,0,0
8478,35.2857,7,0,0
8477,35.2857,7,0,0
8476,27.6389,5,0,0
8475,27.6389,5,0,0
8474,27.6389,5,0,0
8473,27.6389,5,0,0
8472,35.2857,7,0,0
8471,35.2857,7,0,0
8470,35.2857,7,0,0
8469,35.2857,7,0,0
8468,35.2857,7,0,0
8467,35.2857,7,0,0
8466,27.6389,5,0,0
8465,35.2857,7,0,0
8464,27.6389,5,0,0
8463,35.2857,7,0,0
8462,35.2857,7,0,0
8461,27.6389,5,0,0
8460,35.2857,7,0,0
8459,27.6389,5,0,0
8458,27.6389,5,0,0
8457,35.2857,7,0,0
8456,27.6389,5,0,0
8455,27.6389,5,0,0
8454,27.6389,5,0,0
8453,35.2857,7,0,0
8452,27.6389,5,0,0
8451,35.2857,7,0,0
8450,35.2857,7,0,0
8449,27.6389,5,0,0
8448,27.6389,5,0,0
8447,35.2857,7,0,0
8446,35.2857,7,0,0
8445,27.6389,5,0,0
8444,35.2857,7,0,0
8443,27.6389,5,0,0
8442,35.2857,7,0,0
8441,27.6389,5,0,0
8440,35.2857,7,0,0
8439,27.6389,5,0,0
8438,35.2857,7,0,0
8437,27.6389,5,0,0
8436,27.6389,5,0,0
8435,27.6389,5,0,0
8434,27.6389,5,0,0
8433,35.2857,7,0,0
8432,35.2857,7,0,0
8431,35.2857,7,0,0
8430,27.6389,5,0,0
8429,35.2857,7,0,0
8428,27.6389,5,0,0
8427,27.6389,5,0,0
8426,35.2857,7,0,0
8425,27.6389,5,0,0
8424,35.2857,7,0,0
8423,35.2857,7,0,0
8422,27.6389,5,0,0
8421,35.2857,7,0,0
8420,27.6389,5,0,0
8419,35.2857,7,0,0
8418,35.2857,7,0,0
8417,27.6389,5,0,0
8416,35.2857,7,0,0
8415,35.2857,7,0,0
8414,27.6389,5,0,0
8413,35.2857,7,0,0
8412,27.6389,5,0,0
8411,35.2857,7,0,0
8410,27.6389,5,0,0
8409,35.2857,7,0,0
8408,27.6389,5,0,0
8407,35.2857,7,0,0
8406,27.6389,5,0,0
8405,27.6389,5,0,0
8404,35.2857,7,0,0
8403,27.6389,5,0,0
8402,35.2857,7,0,0
8401,35.2857,7,0,0
8400,35.2857,7,0,0
8399,27.6389,5,0,0
8398,35.2857,7,0,0
8397,35.2857,7,0,0
8396,27.6389,5,0,0
8395,35.2857,7,0,0
8394,27.6389,5,0,0
8393,35.2857,7,0,0
8392,27.6389,5,0,0
8391,27.6389,5,0,0
8390,35.2857,7,0,0
8389,27.6389,5,0,0
8388,35.2857,7,0,0
8387,27.6389,5,0,0
8386,35.2857,7,0,0
8385,27.6389,5,0,0
8384,35.2857,7,0,0
8383,35.2857,7,0,0
8382,35.2857,7,0,0
8381,35.2857,7,0,0
8380,27.6389,5,0,0
8379,27.6389,5,0,0
8378,35.2857,7,0,0
8377,27.6389,5,0,0
8376,35.2857,7,0,0
8375,35.2857,7,0,0
8374,27.6389,5,0,0
8373,35.2857,7,0,0
8372,27.6389,5,0,0
8371,27.6389,5,0,0
8370,35.2857,7,0,0
8369,27.6389,5,0,0
8368,35.2857,7,0,0
8367,27.6389,5,0,0
8366,35.2857,7,0,0
8365,35.2857,7,0,0
8364,27.6389,5,0,0
8363,27.6389,5,0,0
8362,35.2857,7,0,0
8361,27.6389,5,0,0
8360,35.2857,7,0,0
8359,35.2857,7,0,0
8358,27.6389,5,0,0
8357,35.2857,7,0,0
8356,27.6389,5,0,0
8355,35.2857,7,0,0
8354,27.6389,5,0,0
8353,35.2857,7,0,0
8352,27.6389,5,0,0
8351,35.2857,7,0,0
8350,35.2857,7,0,0
8349,27.6389,5,0,0
8348,35.2857,7,0,0
8347,27.6389,5,0,0
8346,35.2857,7,0,0
8345,35.2857,7,0,0
8344,27.6389,5,0,0
8343,27.6389,5,0,0
8342,35.2857,7,0,0
8341,35.2857,7,0,0
8340,27.6389,5,0,0
8339,35.2857,7,0,0
8338,27.6389,5,0,0
8337,35.2857,7,0,0
8336,27.6389,5,0,0
8335,35.2857,7,0,0
8334,35.2857,7,0,0
8333,27.6389,5,0,0
8332,27.6389,5,0,0
8331,27.6389,5,0,0
8330,35.2857,7,0,0
8329,35.2857,7,0,0
8328,27.6389,5,0,0
8327,35.2857,7,0,0
8326,27.6389,5,0,0
8325,35.2857,7,0,0
8324,27.6389,5,0,0
8323,27.6389,5,0,0
8322,35.2857,7,0,0
8321,27.6389,5,0,0
8320,35.2857,7,0,0
8319,27.6389,5,0,0
8318,35.2857,7,0,0
8317,27.6389,5,0,0
8316,35.2857,7,0,0
8315,27.6389,5,0,0
8314,27.6389,5,0,0
8313,35.2857,7,0,0
8312,27.6389,5,0,0
8311,27.6389,5,0,0
8310,35.2857,7,0,0
8309,35.2857,7,0,0
8308,35.2857,7,0,0
8307,27.6389,5,0,0
8306,27.6389,5,0,0
8305,35.2857,7,0,0
8304,27.6389,5,0,0
8303,35.2857,7,0,0
8302,27.6389,5,0,0
8301,27.6389,5,0,0
8300,27.6389,5,0,0
8299,35.2857,7,0,0
8298,27.6389,5,0,0
8297,27.6389,5,0,0
8296,35.2857,7,0,0
8295,27.6389,5,0,0
8294,27.6389,5,0,0
8293,27.6389,5,0,0
8292,35.2857,7,0,0
8291,27.6389,5,0,0
8290,35.2857,7,0,0
8289,35.2857,7,0,0
8288,27.6389,5,0,0
8287,27.6389,5,0,0
8286,35.2857,7,0,0
8285,35.2857,7,0,0
8284,35.2857,7,0,0
8283,27.6389,5,0,0
8282,35.2857,7,0,0
8281,27.6389,5,0,0
8280,27.6389,5,0,0
8279,27.6389,5,0,0
8278,35.2857,7,0,0
8277,35.2857,7,0,0
8276,27.6389,5,0,0
8275,35.2857,7,0,0
8274,27.6389,5,0,0
8273,35.2857,7,0,0
8272,27.6389,5,0,0
8271,35.2857,7,0,0
8270,27.6389,5,0,0
8269,27.6389,5,0,0
8268,35.2857,7,0,0
8267,35.2857,7,0,0
8266,35.2857,7,0,0
8265,27.6389,5,0,0
8264,27.6389,5,0,0
8263,35.2857,7,0,0
8262,35.2857,7,0,0
8261,27.6389,5,0,0
8260,35.2857,7,0,0
8259,27.6389,5,0,0
8258,27.6389,5,0,0
8257,35.2857,7,0,0
8256,35.2857,7,0,0
8255,27.6389,5,0,0
8254,27.6389,5,0,0
8253,35.2857,7,0,0
8252,27.6389,5,0,0
8251,35.2857,7,0,0
8250,35.2857,7,0,0
8249,27.6389,5,0,0
8248,35.2857,7,0,0
8247,27.6389,5,0,0
8246,27.6389,5,0,0
8245,27.6389,5,0,0
8244,35.2857,7,0,0
8243,27.6389,5,0,0
8242,27.6389,5,0,0
8241,35.2857,7,0,0
8240,35.2857,7,0,0
8239,27.6389,5,0,0
8238,35.2857,7,0,0
8237,27.6389,5,0,0
8236,35.2857,7,0,0
8235,35.2857,7,0,0
8234,27.6389,5,0,0
8233,35.2857,7,0,0
8232,27.6389,5,0,0
8231,27.6389,5,0,0
8230,27.6389,5,0,0
8229,27.6389,5,0,0
8228,35.2857,7,0,0
8227,27.6389,5,0,0
8226,27.6389,5,0,0
8225,35.2857,7,0,0
8224,27.6389,5,0,0
8223,27.6389,5,0,0
8222,35.2857,7,0,0
8221,27.6389,5,0,0
8220,35.2857,7,0,0
8219,27.6389,5,0,0
8218,35.2857,7,0,0
8217,27.6389,5,0,0
8216,35.2857,7,0,0
8215,27.6389,5,0,0
8214,35.2857,7,0,0
8213,27.6389,5,0,0
8212,27.6389,5,0,0
8211,35.2857,7,0,0
8210,27.6389,5,0,0
8209,35.2857,7,0,0
8208,35.2857,7,0,0
8207,35.2857,7,0,0
8206,27.6389,5,0,0
8205,35.2857,7,0,0
8204,35.2857,7,0,0
8203,35.2857,7,0,0
8202,35.2857,7,0,0
8201,27.6389,5,0,0
8200,35.2857,7,0,0
8199,27.6389,5,0,0
8198,35.2857,7,0,0
8197,27.6389,5,0,0
8196,35.2857,7,0,0
8195,27.6389,5,0,0
8194,35.2857,7,0,0
8193,35.2857,7,0,0
8192,27.6389,5,0,0
8191,35.2857,7,0,0
8190,27.6389,5,0,0
8189,35.2857,7,0,0
8188,27.6389,5,0,0
8187,35.2857,7,0,0
8186,27.6389,5,0,0
8185,27.6389,5,0,0
8184,35.2857,7,0,0
8183,35.2857,7,0,0
8182,35.2857,7,0,0
8181,27.6389,5,0,0
8180,35.2857,7,0,0
8179,27.6389,5,0,0
8178,27.6389,5,0,0
8177,35.2857,7,0,0
8176,27.6389,5,0,0
8175,35.2857,7,0,0
8174,27.6389,5,0,0
8173,35.2857,7,0,0
8172,27.6389,5,0,0
8171,27.6389,5,0,0
8170,35.2857,7,0,0
8169,27.6389,5,0,0
8168,27.6389,5,0,0
8167,27.6389,5,0,0
8166,35.2857,7,0,0
8165,27.6389,5,0,0
8164,35.2857,7,0,0
8163,27.6389,5,0,0
8162,27.6389,5,0,0
8161,35.2857,7,0,0
8160,35.2857,7,0,0
8159,27.6389,5,0,0
8158,35.2857,7,0,0
8157,27.6389,5,0,0
8156,35.2857,7,0,0
8155,27.6389,5,0,0
8154,35.2857,7,0,0
8153,35.2857,7,0,0
8152,27.6389,5,0,0
8151,35.2857,7,0,0
8150,27.6389,5,0,0
8149,35.2857,7,0,0
8148,27.6389,5,0,0
8147,27.6389,5,0,0
8146,35.2857,7,0,0
8145,35.2857,7,0,0
8144,35.2857,7,0,0
8143,27.6389,5,0,0
8142,27.6389,5,0,0
8141,27.6389,5,0,0
8140,35.2857,7,0,0
8139,27.6389,5,0,0
8138,35.2857,7,0,0
8137,35.2857,7,0,0
8136,27.6389,5,0,0
8135,35.2857,7,0,0
8134,27.6389,5,0,0
8133,27.6389,5,0,0
8132,27.6389,5,0,0
8131,27.6389,5,0,0
8130,35.2857,7,0,0
8129,27.6389,5,0,0
8128,35.2857,7,0,0
8127,27.6389,5,0,0
8126,35.2857,7,0,0
8125,27.6389,5,0,0
8124,35.2857,7,0,0
8123,27.6389,5,0,0
8122,35.2857,7,0,0
8121,35.2857,7,0,0
8120,35.2857,7,0,0
8119,27.6389,5,0,0
8118,35.2857,7,0,0
8117,35.2857,7,0,0
8116,27.6389,5,0,0
8115,35.2857,7,0,0
8114,35.2857,7,0,0
8113,35.2857,7,0,0
8112,27.6389,5,0,0
8111,35.2857,7,0,0
8110,27.6389,5,0,0
8109,35.2857,7,0,0
8108,27.6389,5,0,0
8107,35.2857,7,0,0
8106,27.6389,5,0,0
8105,35.2857,7,0,0
8104,27.6389,5,0,0
8103,35.2857,7,0,0
8102,27.6389,5,0,0
8101,35.2857,7,0,0
8100,27.6389,5,0,0
8099,35.2857,7,0,0
8098,27.6389,5,0,0
8097,27.6389,5,0,0
8096,35.2857,7,0,0
8095,27.6389,5,0,0
8094,35.2857,7,0,0
8093,27.6389,5,0,0
8092,27.6389,5,0,0
8091,35.2857,7,0,0
8090,27.6389,5,0,0
8089,35.2857,7,0,0
8088,27.6389,5,0,0
8087,35.2857,7,0,0
8086,27.6389,5,0,0
8085,27.6389,5,0,0
8084,35.2857,7,0,0
8083,27.6389,5,0,0
8082,35.2857,7,0,0
8081,27.6389,5,0,0
8080,35.2857,7,0,0
8079,27.6389,5,0,0
8078,35.2857,7,0,0
8077,35.2857,7,0,0
8076,27.6389,5,0,0
8075,35.2857,7,0,0
8074,35.2857,7,0,0
